name,offset,classification,cfg_status
Resolve_Missile_,185055,routine_entry,matches+unresolved
Find_Weakest_Shield_,187279,routine_entry,matches
Draw_Fighter_,187345,routine_entry,matches
Retarget_Missile_,187864,routine_entry,matches+unresolved
Fighter_Ocv_,188301,routine_entry,matches+unresolved
Missile_Dcv_,188384,routine_entry,matches+unresolved
Get_Missile_Hits_,188565,routine_entry,matches
Fighter_Combat_SFX_,188836,routine_entry,shorter+unresolved
Ship_Is_In_Stasis_,189795,routine_entry,matches
Ship_In_Black_Hole_,189820,routine_entry,shorter+unresolved
Draw_Teleporting_Ship_,189848,routine_entry,shorter+unresolved
Rotate_Ship_Until_Impact_,190377,routine_entry,shorter+unresolved
Ship_In_Legal_Square_,190985,routine_entry,shorter+unresolved
Test_Move_Until_Impact_,191141,routine_entry,shorter+unresolved
Move_Ship_,192015,routine_entry,shorter+unresolved
Get_Facing_,194033,routine_entry,matches
Rotate_Ship_,194088,routine_entry,matches+unresolved
Turn_Cost_,194851,routine_entry,matches
Move_Cost_,194911,routine_entry,matches
Turn_To_Face_,195169,routine_entry,matches
Wait_Until_Net_Opponent_Finished_,195582,routine_entry,shorter
Tactical_Combat_Receive_Message_,195800,routine_entry,matches
Message_Box_Titled_,196010,routine_entry,matches
QLoad_Combat_Antaran_Ship_,196020,routine_entry,matches
QLoad_Antaran_Defense_Fleet_,196338,routine_entry,shorter+unresolved
Get_Leader_Combat_Bonuses_,196660,routine_entry,matches
Strategic_Combat_,196936,routine_entry,shorter+unresolved
Apply_Damage_To_Qship_,199722,routine_entry,shorter
Get_Non_Player_Name_,199875,routine_entry,shorter
Build_End_Of_Combat_Message_,200000,routine_entry,shorter+unresolved
Qload_Ships_,202447,routine_entry,matches+unresolved
QGet_Hits_Bonus_,204322,routine_entry,matches+unresolved
QGet_Target_,204424,routine_entry,matches+unresolved
QGet_Target_SC_,204576,routine_entry,matches
Missile_Attack_,204672,routine_entry,matches
Strat_Bomb_Attack_,204992,routine_entry,matches
Stellar_Converter_Attack_,205115,routine_entry,matches
Draw_Qcombat_,205147,routine_entry,matches
Strat_Special_Attack_,205148,routine_entry,matches
Beam_Attack_,205343,routine_entry,matches
Combat_Satelite_Check_,205644,routine_entry,matches
Get_Colony_Hits_,205681,routine_entry,shorter+unresolved
Resolve_Strat_Colony_Damage_,205814,routine_entry,matches
Strategic_Bombardment_,206206,routine_entry,shorter+unresolved
Bombardment_,206459,routine_entry,shorter+unresolved
Tactical_Bombardment_,206721,routine_entry,shorter+unresolved
Get_Number_Of_Ships_In_Stasis_,207342,routine_entry,matches
Combat_Ship_Is_Functional_,207399,routine_entry,matches
Enemy_Dissipator_Exists_,207457,routine_entry,matches
Ship_Controlled_By_Computer_,207551,routine_entry,shorter+unresolved
Send_Tactical_Combat_Message_,207631,routine_entry,matches
Init_Ship_For_Start_Of_Turn_,207728,routine_entry,matches+unresolved
Set_Ocv_Dcv_For_All_,208360,routine_entry,matches
Ship_Initiative_Value_,208486,routine_entry,matches
qsort_ship_initiative_,208540,routine_entry,shorter
Do_Combat_Turn_,208767,routine_entry,shorter+unresolved
Seeking_Missiles_,216740,routine_entry,matches+unresolved
Calc_Current_Speed_,217743,routine_entry,matches+unresolved
Check_For_Winner_,218203,routine_entry,shorter+unresolved
Set_Cur_Ship_To_,218375,routine_entry,matches
Next_Ship_,218532,routine_entry,shorter+unresolved
Weapon_Is_On_,219212,routine_entry,matches
Weapon_Is_Off_,219244,routine_entry,matches
Remove_Continuing_Effect_Specials_,219276,routine_entry,matches+unresolved
Ship_Done_Check_,219405,routine_entry,matches
Retreat_Ship_,219492,routine_entry,shorter+unresolved
Initiate_Boarding_Action_,219623,routine_entry,matches+unresolved
Add_Missile_Fields_,220839,routine_entry,shorter+unresolved
Set_Combat_Help_Fields_,221226,routine_entry,shorter+unresolved
Add_Tactical_Combat_Fields_,222672,routine_entry,shorter+unresolved
Assign_Combat_Grids_,224456,routine_entry,shorter+unresolved
Assign_Mouse_Images_,225090,routine_entry,matches+unresolved
Set_Legal_Moves_,226607,routine_entry,shorter+unresolved
Combat_Screen_,227490,routine_entry,matches
Colony_Has_Defenses_,227491,routine_entry,matches
qsort_ship_array_by_size_,227580,routine_entry,matches
Tactical_Combat_,227641,routine_entry,shorter+unresolved
qsort_combat_data_by_size_,233183,routine_entry,matches
Ship_Size_In_Squares_,233212,routine_entry,shorter
Ship_Can_Deploy_At_,233289,routine_entry,matches
Deploy_Ships_,233539,routine_entry,matches+unresolved
Calc_Combat_Shield_Max_,234664,routine_entry,shorter+unresolved
Load_Combat_Ship_,234826,routine_entry,shorter+unresolved
Scroll_Combat_Screen_,236097,routine_entry,shorter+unresolved
Snap_Center_Combat_Screen_,236809,routine_entry,shorter+unresolved
Ship_Center_Offsets_,237265,routine_entry,matches
Load_Combat_Ship_Palette_,237465,routine_entry,matches
Load_Individual_Ship_Pictures_,237866,routine_entry,shorter+unresolved
Increment_Bhg_,238820,routine_entry,matches
End_Of_Turn_Bookeeping_,238965,routine_entry,matches
Plasma_Web_Damage_,239054,routine_entry,matches+unresolved
Recharge_Shields_,239504,routine_entry,matches+unresolved
Type_Of_Space_Station_,239748,routine_entry,matches
Load_Antaran_Planet_,239827,routine_entry,shorter+unresolved
Load_Colony_Defense_,240105,routine_entry,matches
Load_Tactical_Colony_,240182,routine_entry,shorter+unresolved
Load_Combat_Colony_Picture_,241690,routine_entry,matches
Does_Combat_Ship_Have_Special_,241875,routine_entry,matches
Apply_Bio_Weapon_Penalty_,241950,routine_entry,matches
End_Of_Combat_,242052,routine_entry,shorter+unresolved
Unload_Combat_Ship_,244193,routine_entry,shorter+unresolved
Load_Combat_Satelite_,244693,routine_entry,shorter+unresolved
Init_Special_Devices_,248310,routine_entry,shorter+unresolved
Load_Display_Combat_Ship_,248606,routine_entry,shorter+unresolved
Repair_All_Combat_Ships_,249831,routine_entry,shorter+unresolved
Load_Combat_Antaran_Ship_,250126,routine_entry,shorter
Load_Antaran_Defense_Fleet_,250177,routine_entry,shorter+unresolved
Load_Antaran_Star_Fortress_,250254,routine_entry,shorter+unresolved
Init_Diplomatic_Relations_,251790,routine_entry,shorter+unresolved
End_Of_Turn_Diplomacy_Adjustments_,252594,routine_entry,matches+unresolved
Diplomacy_Growth_,253291,routine_entry,shorter+unresolved
Change_Relations_,254901,routine_entry,matches+unresolved
Reward_Check_,256515,routine_entry,matches+unresolved
Determine_Diplomacy_Messages_,256774,routine_entry,matches+unresolved
Determine_Bad_Message_,258268,routine_entry,shorter+unresolved
Sneak_Attack_Or_Declare_War_,259483,routine_entry,matches
Peace_Proposal_,259732,routine_entry,matches+unresolved
Get_Demands_,260411,routine_entry,shorter+unresolved
Required_Alliances_,261424,routine_entry,shorter+unresolved
Determine_Good_Message_,261669,routine_entry,shorter+unresolved
Get_War_Count_,262184,routine_entry,matches+unresolved
Get_Player_Contact_Count_,262283,routine_entry,matches+unresolved
Fleet_Strength_Comparison_,262351,routine_entry,matches+unresolved
Tech_Strength_Comparison_,262500,routine_entry,shorter+unresolved
Maintenance_Strength_Comparison_,262558,routine_entry,shorter+unresolved
Unprovoked_Good_Messages_,262602,routine_entry,shorter+unresolved
Sneak_Attack_War_Check_,264231,routine_entry,matches+unresolved
Clear_Diplomacy_Messages_,264460,routine_entry,matches+unresolved
Limit_Treaty_Modifiers_,264913,routine_entry,matches+unresolved
Save_Last_Diplomacy_Messages_,265046,routine_entry,matches
Determine_First_Contacts_,265047,routine_entry,matches+unresolved
Modifier_Diplomacy_Adjustments_,265644,routine_entry,matches+unresolved
Find_Worst_Modifier_,266207,routine_entry,shorter+unresolved
Declare_War_,266360,routine_entry,shorter+unresolved
Break_Treaties_,267150,routine_entry,matches+unresolved
Break_Research_,268123,routine_entry,shorter+unresolved
Break_Trade_,268716,routine_entry,shorter+unresolved
Break_Tribute_,269314,routine_entry,shorter+unresolved
Fleet_Comparison_,269774,routine_entry,matches
Tech_Comparison_,269883,routine_entry,matches
Population_Comparison_,269976,routine_entry,shorter+unresolved
Total_War_Loss_Comparison_,270095,routine_entry,shorter+unresolved
War_Loss_Comparison_,270309,routine_entry,shorter+unresolved
Start_Tribute_Treaty_,270409,routine_entry,shorter+unresolved
Start_Research_Treaty_,270672,routine_entry,matches+unresolved
Start_Trade_Treaty_,270911,routine_entry,matches+unresolved
Start_Treaty_,271150,routine_entry,matches+unresolved
Adjust_Diplomat_Modifiers_,271555,routine_entry,shorter+unresolved
Declare_Peace_,271611,routine_entry,shorter+unresolved
Diplomacy_Broken_Contacts_,271874,routine_entry,matches+unresolved
Valid_Treaty_Proposal_,271966,routine_entry,shorter+unresolved
Check_Treaty_Proposal_,272173,routine_entry,shorter+unresolved
Diplomacy_Test_,274758,routine_entry,shorter+unresolved
Get_Break_Treaty_Message_,275444,routine_entry,shorter+unresolved
Get_Break_Research_Message_,275657,routine_entry,shorter+unresolved
Get_Break_Trade_Message_,275820,routine_entry,shorter+unresolved
Get_Break_Tribute_Treaty_Message_,275983,routine_entry,shorter+unresolved
Get_Declare_War_Message_,276156,routine_entry,shorter+unresolved
Get_Gift_Response_,276259,routine_entry,shorter
Get_Demand_Response_,276953,routine_entry,shorter+unresolved
Get_Player_Diplomacy_Personality_,278166,routine_entry,matches+unresolved
NPC_Sneak_Attacks_,278235,routine_entry,matches+unresolved
Sneak_Attack_Evaluations_,279713,routine_entry,shorter+unresolved
Set_Demands_,281792,routine_entry,shorter+unresolved
Clear_Threat_Turn_,281933,routine_entry,shorter+unresolved
Get_Design_Combat_Bonuses_,281984,routine_entry,matches
Get_Ship_Combat_Bonuses_,282203,routine_entry,shorter+unresolved
Init_Ship_Designs_,282559,routine_entry,extends+unresolved
Load_Antaran_Ship_Design_,282956,routine_entry,extends
Load_Small_Antaran_Combat_Ship_,282977,routine_entry,shorter+unresolved
Load_Small_Antaran_Design_,283492,routine_entry,matches
Load_Medium_Antaran_Combat_Ship_,283692,routine_entry,shorter+unresolved
Load_Medium_Antaran_Design_,284253,routine_entry,matches
Load_Large_Antaran_Combat_Ship_,284472,routine_entry,shorter+unresolved
Load_Large_Antaran_Design_,285148,routine_entry,matches
Load_Huge_Antaran_Combat_Ship_,285458,routine_entry,shorter+unresolved
Load_Huge_Antaran_Design_,286230,routine_entry,matches
Load_Titan_Antaran_Combat_Ship_,286567,routine_entry,shorter+unresolved
Load_Titan_Antaran_Design_,287446,routine_entry,matches
Load_Doom_Star_Ship_Design_,287840,routine_entry,matches
Update_Ship_Names_To_New_Language_,287876,routine_entry,matches
Load_Colony_Ship_Design_,287949,routine_entry,matches
Load_Outpost_Ship_Design_,288134,routine_entry,matches
Load_Transport_Ship_Design_,288318,routine_entry,shorter
Best_Warp_Drive_,288550,routine_entry,matches+unresolved
Best_Ship_Shield_,288670,routine_entry,matches
Best_Computer_,288781,routine_entry,matches+unresolved
Best_Armor_,288863,routine_entry,shorter
Best_Beam_Weapon_,289003,routine_entry,matches
Best_Point_Defense_Weapon_,289180,routine_entry,matches+unresolved
Point_Defense_Damage_Per_Space_,289338,routine_entry,matches
Best_Point_Defense_Weapon_By_Size_,289400,routine_entry,shorter+unresolved
Best_Missile_Weapon_,289574,routine_entry,extends
Best_Missile_Weapon_NT_,289786,routine_entry,shorter
Best_Bomb_Weapon_,289954,routine_entry,shorter
Best_Strat_Special_Weapon_,290106,routine_entry,matches+unresolved
Best_Beam_To_Hit_Special_,290308,routine_entry,matches
Best_Beam_Damage_Special_,290418,routine_entry,matches
Best_Beam_Defense_Special_,290544,routine_entry,matches
Best_Missile_Defense_Special_,290670,routine_entry,matches
Best_Missile_Damage_Special_,290796,routine_entry,matches
Best_Shield_Special_,290930,routine_entry,matches+unresolved
Best_Ship_Fuel_,290975,routine_entry,matches
Update_Player_Ship_Designs_,291090,routine_entry,matches
Update_Equipment_On_Ships_Being_Built_,291223,routine_entry,matches+unresolved
Update_Automatic_Design_Equipment_,291499,routine_entry,shorter+unresolved
Update_Strategic_Ship_Designs_,291783,routine_entry,matches+unresolved
Update_Player_Strategic_Ship_Designs_,292001,routine_entry,shorter+unresolved
Cost_Of_Strategic_Design_,292198,routine_entry,matches
Calc_Player_FTL_Speed_,292247,routine_entry,matches+unresolved
Get_FTL_Speed_,292310,routine_entry,matches+unresolved
Strat_Beam_Weapon_Count_,292375,routine_entry,matches+unresolved
Strat_Missile_Weapon_Count_,292433,routine_entry,matches
Strat_Special_Weapon_Count_,292445,routine_entry,matches
Strat_Bomb_Weapon_Count_,292457,routine_entry,matches
Update_Strategic_Design_Weapons_Specials_,292469,routine_entry,matches+unresolved
Auto_Strategic_Design_Ship_,292977,routine_entry,matches
Update_Strategic_Ship_,293195,routine_entry,matches
Load_Dragon_Ship_Design_,293378,routine_entry,matches
Load_Hydra_Ship_Design_,293660,routine_entry,matches
Load_Amoeba_Ship_Design_,293899,routine_entry,matches
Load_Eel_Ship_Design_,294164,routine_entry,matches
Load_Crystal_Ship_Design_,294427,routine_entry,matches
Load_Guardian_Ship_Design_,294700,routine_entry,matches
Check_For_Auto_Refit_,295048,routine_entry,matches
Repair_Ships_At_Colonies_,295157,routine_entry,matches+unresolved
Repair_Ship_Full_,295411,routine_entry,matches
Ship_Has_Weapon_,295536,routine_entry,matches
Get_Design_Structure_,295615,routine_entry,matches
Get_Structure_,295728,routine_entry,shorter
Get_Ship_Structure_,295815,routine_entry,matches
Get_Ship_Armor_Hits_,295973,routine_entry,matches
Load_Loknar_Ship_Design_,296071,routine_entry,shorter
Load_Player_Ship_Palette_,296416,routine_entry,shorter
Get_Ship_Id_Picture_Seg_,296568,routine_entry,matches
Get_Ship_Picture_Seg_,296599,routine_entry,matches
Get_Ship_Picture_Segk_,296603,routine_entry,matches
Ken_Defaults_,296659,routine_entry,matches
Ken_Init_,296659,routine_entry,matches
Get_Weighted_Choice_,296660,routine_entry,matches
Get_Weighted_Choice_Long_,296779,routine_entry,matches
Get_Weighted_Best_Choice_,296883,routine_entry,matches
Get_Weighted_Choice_Best_Long_,296967,routine_entry,matches
Get_Derelict_Applications_,297043,routine_entry,shorter+unresolved
Init_NPC_Personalities_Objectives_Themes_,297430,routine_entry,matches+unresolved
Ken_Get_Text_Message_,298782,routine_entry,matches
Player_Score_Modifier_,298826,routine_entry,shorter+unresolved
Reload_Racial_Option_Screen_,298947,routine_entry,matches
Calculate_Picks_,299091,routine_entry,shorter+unresolved
Draw_Race_Option_Background_,299269,routine_entry,matches+unresolved
Draw_Racial_Option_Screen_,300709,routine_entry,shorter+unresolved
Set_Race_Option_Help_List_,303009,routine_entry,shorter+unresolved
Racial_Option_Screen_,304060,routine_entry,shorter+unresolved
Add_Race_Options_Fields_,305876,routine_entry,shorter+unresolved
Convert_Player_To_Flags_,306583,routine_entry,shorter+unresolved
Convert_Flags_To_Player_,306744,routine_entry,shorter+unresolved
Reload_Option_Strings_,306932,routine_entry,matches
Real_Ability_Cost_,307049,routine_entry,shorter+unresolved
Setup_Evolutionary_Upgrade_,307370,routine_entry,shorter+unresolved
Add_Race_Options_Fields_EM_,307530,routine_entry,shorter+unresolved
Calculate_EM_Picks_,308415,routine_entry,shorter+unresolved
Convert_Player_To_Flags_EM_,308429,routine_entry,shorter+unresolved
Convert_Flags_To_Player_EM_,308645,routine_entry,shorter+unresolved
Evolutionary_Mutation_Screen_,308809,routine_entry,shorter+unresolved
Convert_Custom_Race_Flags_,310308,routine_entry,matches
Reload_Race_Selection_Screen_,310388,routine_entry,matches
Draw_Race_Selection_Screen_,310679,routine_entry,shorter+unresolved
Message_Build_,311822,routine_entry,matches
Set_Race_Select_Help_,311899,routine_entry,shorter+unresolved
Race_Selection_Screen_,312592,routine_entry,shorter+unresolved
Draw_Flag_Screen_,315191,routine_entry,matches
Set_Flag_Screen_Help_,315391,routine_entry,shorter+unresolved
Flag_Screen_,315452,routine_entry,shorter+unresolved
Draw_Naming_Popup_,316019,routine_entry,shorter+unresolved
Naming_Popup_,316091,routine_entry,matches
Ship_Has_Special_,316307,routine_entry,matches
Ship_Has_Stealth_Device_,316379,routine_entry,matches
Find_Ship_Stacks_,316446,routine_entry,shorter+unresolved
Ken_Test_,316952,routine_entry,matches+unresolved
Split_Stack_,317065,routine_entry,matches+unresolved
Set_Stack_Location_,317564,routine_entry,shorter+unresolved
Set_Stack_XY_,317623,routine_entry,shorter+unresolved
Update_Ship_Stack_,317698,routine_entry,shorter+unresolved
Remove_Non_Detected_Ships_,317779,routine_entry,shorter+unresolved
Delete_Ship_Stack_,318852,routine_entry,matches
Delete_Ship_Node_,318889,routine_entry,matches+unresolved
Sort_Ships_In_Stack_,318944,routine_entry,matches+unresolved
Build_Ship_Type_Array_,319049,routine_entry,matches
qsort_ships_by_type_,319229,routine_entry,matches
Load_Tech_Names_,319242,routine_entry,matches
Init_Tech_,319971,routine_entry,matches+unresolved
At_Least_One_App_Researchable_,320511,routine_entry,matches+unresolved
Tech_Is_Legal_For_Player_,320641,routine_entry,shorter+unresolved
Init_Player_Tech_,320863,routine_entry,shorter+unresolved
Base_Generic_Dcv_,322281,routine_entry,shorter+unresolved
Base_Generic_Ocv_,322361,routine_entry,matches+unresolved
Satelite_Strength_Vs_Ships_,322418,routine_entry,matches+unresolved
Modified_Weapon_Strength_,323111,routine_entry,matches
Strength_Hits_Modifier_,323284,routine_entry,matches
Ship_Strength_Vs_Ships_In_Nebula_,323337,routine_entry,matches
Ship_Strength_Vs_Ships_,323351,routine_entry,shorter
Ship_Strength_Vs_Shield_,323403,routine_entry,matches+unresolved
Current_Ship_Hits_,324291,routine_entry,matches
Max_Ship_Hits_,324342,routine_entry,matches
Ship_Strength_Vs_Planetary_Shield_,324473,routine_entry,shorter+unresolved
